collection_ID	collection_start_date	sex	collection_comment	developmental_stage	collection_end_date	GPS_qualifier	trap_duration	f2	species_identification_method	attractant	duration.check	trap_number	species	GPS_latitude	sample_count	trap_type	GPS_longitude	NotEmpty	repeateInstance	sample_ID
soroti_collection_00020	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	42	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00956
soroti_collection_00020	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	21	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00957
soroti_collection_00075	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	173	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00958
soroti_collection_00075	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	308	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00959
soroti_collection_00075	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	34	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00960
soroti_collection_00075	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	71	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00961
soroti_collection_00075	2019-09-12	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-09-14	IA	1		MORPHO	none	2	2	Culicidae	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00962
soroti_collection_00166	2019-10-15	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	770	PSC	33.72761	notEmpty	FALSE	soroti_sample_00963
soroti_collection_00166	2019-10-15	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	16	PSC	33.72761	notEmpty	TRUE	soroti_sample_00964
soroti_collection_00166	2019-10-15	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Mansonia genus sp.	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_00965
soroti_collection_00166	2019-10-15	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	28	PSC	33.72761	notEmpty	TRUE	soroti_sample_00966
soroti_collection_00166	2019-10-15	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	9	PSC	33.72761	notEmpty	TRUE	soroti_sample_00967
soroti_collection_00166	2019-10-15	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	477	PSC	33.72761	notEmpty	TRUE	soroti_sample_00968
soroti_collection_00166	2019-10-15	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-10-16	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	7	PSC	33.72761	notEmpty	TRUE	soroti_sample_00969
soroti_collection_00021	2019-10-16	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	1	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_00970
soroti_collection_00021	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	22	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00971
soroti_collection_00021	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	20	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00972
soroti_collection_00021	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culicidae	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00973
soroti_collection_00021	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	42	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00974
soroti_collection_00021	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	1073	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00975
soroti_collection_00076	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	295	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00976
soroti_collection_00076	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00977
soroti_collection_00076	2019-10-16	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	1	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00978
soroti_collection_00076	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	7	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00979
soroti_collection_00076	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	45	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00980
soroti_collection_00076	2019-10-16	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-10-18	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	308	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00981
soroti_collection_00167	2019-11-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1022	PSC	33.72761	notEmpty	FALSE	soroti_sample_00982
soroti_collection_00167	2019-11-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	7	PSC	33.72761	notEmpty	TRUE	soroti_sample_00983
soroti_collection_00167	2019-11-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	15	PSC	33.72761	notEmpty	TRUE	soroti_sample_00984
soroti_collection_00167	2019-11-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	28	PSC	33.72761	notEmpty	TRUE	soroti_sample_00985
soroti_collection_00167	2019-11-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	3	PSC	33.72761	notEmpty	TRUE	soroti_sample_00986
soroti_collection_00167	2019-11-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-11-06	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1119	PSC	33.72761	notEmpty	TRUE	soroti_sample_00987
soroti_collection_00022	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	20	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00988
soroti_collection_00022	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Culicidae	1.66042	4	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00989
soroti_collection_00022	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	12	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00990
soroti_collection_00022	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	666	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_00991
soroti_collection_00077	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_00992
soroti_collection_00077	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	54	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00993
soroti_collection_00077	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	377	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00994
soroti_collection_00077	2019-11-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-11-08	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	27	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_00995
soroti_collection_00168	2019-12-04	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Culicidae	1.66042	1	PSC	33.72761	notEmpty	FALSE	soroti_sample_00996
soroti_collection_00168	2019-12-04	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	725	PSC	33.72761	notEmpty	TRUE	soroti_sample_00997
soroti_collection_00168	2019-12-04	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1037	PSC	33.72761	notEmpty	TRUE	soroti_sample_00998
soroti_collection_00168	2019-12-04	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	16	PSC	33.72761	notEmpty	TRUE	soroti_sample_00999
soroti_collection_00168	2019-12-04	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	14	PSC	33.72761	notEmpty	TRUE	soroti_sample_01000
soroti_collection_00168	2019-12-04	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	23	PSC	33.72761	notEmpty	TRUE	soroti_sample_01001
soroti_collection_00168	2019-12-04	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2019-12-05	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_01002
soroti_collection_00023	2019-12-05	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01003
soroti_collection_00023	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	145	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01004
soroti_collection_00023	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	898	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01005
soroti_collection_00023	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	4	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01006
soroti_collection_00078	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	3	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01007
soroti_collection_00078	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	183	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01008
soroti_collection_00078	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	655	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01009
soroti_collection_00078	2019-12-05	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2019-12-07	IA	1		MORPHO	none	2	2	Culicidae	1.66042	4	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01010
soroti_collection_00169	2020-01-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	605	PSC	33.72761	notEmpty	FALSE	soroti_sample_01011
soroti_collection_00169	2020-01-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	19	PSC	33.72761	notEmpty	TRUE	soroti_sample_01012
soroti_collection_00169	2020-01-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_01013
soroti_collection_00169	2020-01-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	856	PSC	33.72761	notEmpty	TRUE	soroti_sample_01014
soroti_collection_00169	2020-01-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Culicidae	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_01015
soroti_collection_00169	2020-01-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	25	PSC	33.72761	notEmpty	TRUE	soroti_sample_01016
soroti_collection_00169	2020-01-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	18	PSC	33.72761	notEmpty	TRUE	soroti_sample_01017
soroti_collection_00169	2020-01-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-01-08	IA	1		MORPHO	none	1	20	Culicidae	1.66042	8	PSC	33.72761	notEmpty	TRUE	soroti_sample_01018
soroti_collection_00024	2020-01-08	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_01019
soroti_collection_00024	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	67	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01020
soroti_collection_00024	2020-01-08	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01021
soroti_collection_00024	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	617	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01022
soroti_collection_00024	2020-01-08	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Culicidae	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01023
soroti_collection_00024	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	6	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01024
soroti_collection_00024	2020-01-08	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01025
soroti_collection_00079	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	492	HLC-OUT	33.72761	notEmpty	FALSE	soroti_sample_01026
soroti_collection_00079	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	110	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01027
soroti_collection_00079	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	41	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01028
soroti_collection_00079	2020-01-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-01-10	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01029
soroti_collection_00170	2020-02-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Culicidae	1.66042	2	PSC	33.72761	notEmpty	FALSE	soroti_sample_01030
soroti_collection_00170	2020-02-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	15	PSC	33.72761	notEmpty	TRUE	soroti_sample_01031
soroti_collection_00170	2020-02-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1451	PSC	33.72761	notEmpty	TRUE	soroti_sample_01032
soroti_collection_00170	2020-02-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	47	PSC	33.72761	notEmpty	TRUE	soroti_sample_01033
soroti_collection_00170	2020-02-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Culicidae	1.66042	4	PSC	33.72761	notEmpty	TRUE	soroti_sample_01034
soroti_collection_00170	2020-02-07	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1911	PSC	33.72761	notEmpty	TRUE	soroti_sample_01035
soroti_collection_00170	2020-02-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	45	PSC	33.72761	notEmpty	TRUE	soroti_sample_01036
soroti_collection_00170	2020-02-07	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-02-08	IA	1		MORPHO	none	1	20	Mansonia genus sp.	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_01037
soroti_collection_00025	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	1632	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_01038
soroti_collection_00025	2020-02-08	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01039
soroti_collection_00025	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	43	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01040
soroti_collection_00025	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01041
soroti_collection_00025	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	95	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01042
soroti_collection_00080	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	91	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01043
soroti_collection_00080	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Mansonia genus sp.	1.66042	140	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01044
soroti_collection_00080	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Anopheles gambiae sensu lato	1.66042	5	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01045
soroti_collection_00080	2020-02-08	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-02-10	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	528	HLC-OUT	33.72761	notEmpty	TRUE	soroti_sample_01046
soroti_collection_00171	2020-03-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	49	PSC	33.72761	notEmpty	FALSE	soroti_sample_01047
soroti_collection_00171	2020-03-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Anopheles gambiae sensu lato	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_01048
soroti_collection_00171	2020-03-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Culicidae	1.66042	2	PSC	33.72761	notEmpty	TRUE	soroti_sample_01049
soroti_collection_00171	2020-03-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Culicidae	1.66042	1	PSC	33.72761	notEmpty	TRUE	soroti_sample_01050
soroti_collection_00171	2020-03-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Mansonia genus sp.	1.66042	20	PSC	33.72761	notEmpty	TRUE	soroti_sample_01051
soroti_collection_00171	2020-03-05	female	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1175	PSC	33.72761	notEmpty	TRUE	soroti_sample_01052
soroti_collection_00171	2020-03-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Culex sp.	1.66042	35	PSC	33.72761	notEmpty	TRUE	soroti_sample_01053
soroti_collection_00171	2020-03-05	male	This is the sum of 20 houses/traps. There was one night of collection per trap, but collection were made over 1nights.	adult	2020-03-06	IA	1		MORPHO	none	1	20	Anopheles funestus sensu lato	1.66042	1078	PSC	33.72761	notEmpty	TRUE	soroti_sample_01054
soroti_collection_00026	2020-03-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-03-08	IA	1		MORPHO	none	2	2	Culex sp.	1.66042	44	HLC-IN	33.72761	notEmpty	FALSE	soroti_sample_01055
soroti_collection_00026	2020-03-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-03-08	IA	1		MORPHO	none	2	2	Culicidae	1.66042	2	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01056
soroti_collection_00026	2020-03-06	male	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-03-08	IA	1		MORPHO	none	2	2	Culicidae	1.66042	1	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01057
soroti_collection_00026	2020-03-06	female	This is the sum of 2 houses/traps. There was one night of collection per trap, but collection were made over 2nights.	adult	2020-03-08	IA	1		MORPHO	none	2	2	Anopheles funestus sensu lato	1.66042	749	HLC-IN	33.72761	notEmpty	TRUE	soroti_sample_01058
